# Device: RIGOL TECHNOLOGIES,MSO5074,MS5A233905324,00.01.03.03.00
# Channel: CHAN1
# Timebase: 5.000000E-3 s/div
# Scale: 1E1 V/div
# Offset: 0 V
# Trigger: TD
# Timestamp: 2025-07-14T16-20-12
Time (s),Voltage (V)
-0.0040500000000000015,-10.234350000000001
-0.004,-9.747
-0.003949999999999999,-7.7976
-0.0039000000000000007,-9.747
-0.0038499999999999993,-7.7976
-0.0038000000000000013,-9.747
-0.00375,-7.7976
-0.003700000000000002,-9.747
-0.0036500000000000005,-7.31025
-0.003599999999999999,-9.25965
-0.003550000000000001,-6.8229
-0.0034999999999999996,-6.8229
-0.0034500000000000017,-8.7723
-0.0034000000000000002,-8.28495
-0.003349999999999999,-6.3355500000000005
-0.003300000000000001,-8.28495
-0.0032499999999999994,-6.3355500000000005
-0.0032000000000000015,-6.3355500000000005
-0.00315,-8.7723
-0.003100000000000002,-6.3355500000000005
-0.0030500000000000006,-8.7723
-0.002999999999999999,-6.8229
-0.0029500000000000012,-8.7723
-0.0029,-6.8229
-0.002850000000000002,-8.7723
-0.0028000000000000004,-6.8229
-0.002749999999999999,-8.7723
-0.002700000000000001,-8.7723
-0.0026499999999999996,-6.3355500000000005
-0.0026000000000000016,-6.8229
-0.00255,-8.7723
-0.0024999999999999988,-8.7723
-0.002450000000000001,-6.3355500000000005
-0.0023999999999999994,-6.8229
-0.0023500000000000014,-8.28495
-0.0023,-8.7723
-0.002250000000000002,-6.3355500000000005
-0.0022000000000000006,-6.8229
-0.002149999999999999,-8.7723
-0.002100000000000001,-6.8229
-0.0020499999999999997,-8.7723
-0.0020000000000000018,-6.8229
-0.0019500000000000003,-9.25965
-0.001899999999999999,-6.8229
-0.001850000000000001,-9.25965
-0.0017999999999999995,-8.7723
-0.0017500000000000016,-6.8229
-0.0017000000000000001,-8.7723
-0.0016499999999999987,-6.8229
-0.0016000000000000007,-6.8229
-0.0015499999999999993,-8.7723
-0.0015000000000000013,-8.7723
-0.00145,-6.3355500000000005
-0.001400000000000002,-8.28495
-0.0013500000000000005,-6.3355500000000005
-0.001299999999999999,-6.3355500000000005
-0.0012500000000000011,-8.28495
-0.0011999999999999997,-5.8482
-0.0011500000000000017,-8.28495
-0.0011000000000000003,-7.7976
-0.0010499999999999989,-5.8482
-0.0010000000000000009,-5.8482
-0.0009499999999999995,-7.7976
-0.0009000000000000015,-8.28495
-0.0008500000000000001,-5.36085
-0.0007999999999999986,-5.36085
-0.0007500000000000007,-7.7976
-0.0006999999999999992,-7.7976
-0.0006500000000000013,-4.8735
-0.0005999999999999998,-7.31025
-0.0005500000000000019,-4.38615
-0.0005000000000000004,-7.31025
-0.000449999999999999,-5.36085
-0.00040000000000000105,-5.36085
-0.0003499999999999996,-7.31025
-0.00030000000000000165,-7.31025
-0.0002500000000000002,-4.38615
-0.0001999999999999988,-6.3355500000000005
-0.00015000000000000083,-2.43675
-9.99999999999994e-05,-3.8988
-5.000000000000143e-05,0.0
0.0,-1.46205
5.000000000000143e-05,2.43675
9.99999999999994e-05,1.46205
0.00015000000000000083,5.8482
0.0001999999999999988,4.38615
0.0002500000000000002,8.28495
0.0002999999999999982,6.8229
0.0003499999999999996,11.6964
0.00040000000000000105,10.234350000000001
0.000449999999999999,13.6458
0.0005000000000000004,14.13315
0.0005499999999999984,11.6964
0.0005999999999999998,11.6964
0.0006500000000000013,14.13315
0.0006999999999999992,14.13315
0.0007500000000000007,11.6964
0.0007999999999999986,12.18375
0.0008500000000000001,14.6205
0.0009000000000000015,14.6205
0.0009499999999999995,11.6964
0.0010000000000000009,14.13315
0.0010499999999999989,12.18375
0.0011000000000000003,14.13315
0.0011499999999999982,11.6964
0.0011999999999999997,14.13315
0.0012500000000000011,11.6964
0.001299999999999999,11.6964
0.0013500000000000005,13.6458
0.0013999999999999985,13.6458
0.00145,11.20905
0.0015000000000000013,11.20905
0.0015499999999999993,13.6458
0.0016000000000000007,10.7217
0.0016499999999999987,13.15845
0.0017000000000000001,6.3355500000000005
0.0017500000000000016,14.13315
0.0017999999999999995,12.671100000000001
0.001850000000000001,10.234350000000001
0.001899999999999999,10.7217
0.0019500000000000003,12.671100000000001
0.0019999999999999983,12.671100000000001
0.0020499999999999997,10.234350000000001
0.002100000000000001,10.234350000000001
0.002149999999999999,12.671100000000001
0.0022000000000000006,10.234350000000001
0.0022499999999999985,12.671100000000001
0.0023,12.671100000000001
0.0023500000000000014,9.747
0.0023999999999999994,12.18375
0.002450000000000001,9.25965
0.0024999999999999988,11.6964
0.00255,9.25965
0.0026000000000000016,12.18375
0.0026499999999999996,9.25965
0.002700000000000001,9.25965
0.002749999999999999,11.6964
0.0028000000000000004,9.747
0.0028499999999999984,11.6964
0.0029,11.6964
0.0029500000000000012,9.25965
0.002999999999999999,11.6964
0.0030500000000000006,9.25965
0.0030999999999999986,9.25965
0.00315,11.6964
0.0032000000000000015,11.6964
0.0032499999999999994,8.7723
0.003300000000000001,8.7723
0.003349999999999999,11.6964
0.0034000000000000002,11.20905
0.0034500000000000017,9.25965
0.0034999999999999996,8.7723
0.003550000000000001,11.6964
0.003599999999999999,9.25965
0.0036500000000000005,11.6964
0.0036999999999999984,9.25965
0.00375,11.6964
0.0038000000000000013,9.747
0.0038499999999999993,11.6964
0.0039000000000000007,9.747
0.003949999999999999,11.6964
0.004,11.6964
0.0040500000000000015,9.25965
0.0040999999999999995,11.20905
0.004150000000000001,9.25965
0.004199999999999999,11.20905
0.00425,9.25965
0.004300000000000002,8.7723
0.00435,11.20905
0.004400000000000001,11.20905
0.004449999999999999,8.7723
0.0045000000000000005,8.7723
0.0045499999999999985,11.20905
0.0046,8.28495
0.004650000000000001,11.20905
0.004699999999999999,8.28495
0.004750000000000001,10.7217
0.004799999999999999,10.7217
0.00485,8.28495
0.004900000000000002,8.28495
0.0049499999999999995,10.234350000000001
0.005000000000000001,10.234350000000001
0.005049999999999999,7.7976
0.0051,7.7976
0.005149999999999998,10.234350000000001
0.0052,9.747
0.005250000000000001,7.7976
0.005299999999999999,9.747
0.005350000000000001,7.7976
0.0053999999999999986,9.747
0.00545,7.31025
0.005500000000000001,9.25965
0.005549999999999999,7.31025
0.005600000000000001,9.25965
0.005649999999999999,6.8229
0.0057,7.31025
0.005750000000000002,9.747
0.0058,9.25965
0.005850000000000001,7.31025
0.005899999999999999,7.31025
0.00595,9.747
0.005999999999999998,9.747
0.00605,7.31025
0.006100000000000001,7.7976
0.006149999999999999,9.747
0.006200000000000001,9.747
0.006249999999999999,7.31025
0.0063,9.25965
0.0063500000000000015,7.31025
0.006400000000000003,8.7723
0.006449999999999997,6.8229
0.006499999999999999,8.28495
0.00655,6.3355500000000005
0.006600000000000002,8.28495
0.006650000000000003,5.8482
0.006699999999999998,5.8482
0.006749999999999999,8.28495
0.0068000000000000005,8.28495
0.006850000000000002,5.8482
0.006900000000000003,5.8482
0.006949999999999998,8.28495
0.006999999999999999,6.3355500000000005
0.007050000000000001,8.28495
0.007100000000000002,6.3355500000000005
0.007150000000000004,8.28495
0.007199999999999998,8.28495
0.0072499999999999995,6.3355500000000005
0.007300000000000001,6.3355500000000005
0.007350000000000002,8.28495
0.007399999999999997,8.28495
0.007449999999999998,5.8482
0.0075,6.3355500000000005
0.007550000000000001,8.28495
0.007600000000000003,6.3355500000000005
0.007649999999999997,8.28495
0.0076999999999999985,6.3355500000000005
0.00775,8.28495
0.007800000000000001,8.7723
0.007850000000000003,6.3355500000000005
0.007899999999999997,6.3355500000000005
0.007949999999999999,8.7723
0.008,8.7723
0.008050000000000002,6.3355500000000005
0.008100000000000003,6.8229
0.008149999999999998,9.25965
0.008199999999999999,6.8229
0.00825,8.7723
0.008300000000000002,6.8229
0.008350000000000003,8.7723
0.008399999999999998,8.7723
0.00845,6.3355500000000005
0.0085,8.28495
0.008550000000000002,6.3355500000000005
0.008600000000000003,8.28495
0.008649999999999998,5.8482
0.0087,5.8482
0.00875,8.28495
0.008800000000000002,7.7976
0.008850000000000004,5.8482
0.008899999999999998,5.36085
0.00895,7.7976
0.009000000000000001,7.31025
0.009050000000000002,5.36085
0.009099999999999997,7.31025
0.009149999999999998,5.36085
0.0092,7.31025
0.009250000000000001,5.36085
0.009300000000000003,4.8735
0.009349999999999997,7.31025
0.009399999999999999,5.36085
0.00945,7.31025
0.009500000000000001,4.8735
0.009550000000000003,7.31025
0.009599999999999997,6.8229
0.009649999999999999,4.8735
0.0097,6.8229
0.009750000000000002,4.38615
0.009800000000000003,5.8482
0.009849999999999998,2.9241
0.009899999999999999,4.38615
0.00995,0.48735
0.010000000000000002,1.46205
0.010050000000000003,-2.43675
0.010099999999999998,-0.9747
0.01015,-5.8482
0.0102,-4.38615
0.010250000000000002,-8.7723
0.010300000000000004,-7.31025
0.010349999999999998,-12.18375
0.0104,-10.7217
0.010450000000000001,-14.13315
0.010500000000000002,-14.13315
0.010549999999999997,-12.18375
0.010599999999999998,-13.6458
0.01065,-11.6964
0.010700000000000001,-12.18375
0.010750000000000003,-14.6205
0.010799999999999997,-12.18375
0.010849999999999999,-14.6205
0.0109,-14.6205
0.010950000000000001,-12.671100000000001
0.011000000000000003,-14.13315
0.011049999999999997,-12.18375
0.011099999999999999,-14.13315
0.01115,-12.18375
0.011200000000000002,-12.18375
0.011250000000000003,-14.13315
0.011299999999999998,-13.6458
0.011349999999999999,-11.6964
0.0114,-13.6458
0.011450000000000002,-11.20905
0.011500000000000003,-11.6964
0.011549999999999998,-13.6458
0.0116,-7.31025
0.01165,-15.107850000000001
0.011700000000000002,-11.20905
0.011750000000000003,-13.15845
0.011799999999999998,-13.15845
0.01185,-10.7217
0.0119,-12.671100000000001
0.011950000000000002,-10.7217
0.012000000000000004,-12.671100000000001
0.012049999999999998,-10.7217
0.0121,-12.671100000000001
0.012150000000000001,-10.7217
0.012200000000000003,-10.7217
0.012249999999999997,-12.671100000000001
0.012299999999999998,-10.7217
0.01235,-12.671100000000001
0.012400000000000001,-12.18375
0.012450000000000003,-10.234350000000001
0.012499999999999997,-10.234350000000001
0.012549999999999999,-12.18375
0.0126,-12.18375
0.012650000000000002,-9.747
0.012700000000000003,-10.234350000000001
0.012749999999999997,-12.18375
0.012799999999999999,-11.6964
0.01285,-9.747
0.012900000000000002,-10.234350000000001
0.012950000000000003,-12.18375
0.012999999999999998,-10.234350000000001
0.013049999999999999,-12.18375
0.0131,-11.6964
0.013150000000000002,-9.747
0.013200000000000003,-11.6964
0.013249999999999998,-9.747
0.0133,-9.747
0.01335,-11.6964
0.013400000000000002,-9.25965
0.013450000000000004,-11.6964
0.013499999999999998,-9.747
0.01355,-11.6964
0.013600000000000001,-11.6964
0.013650000000000002,-9.747
0.013700000000000004,-9.747
0.013749999999999998,-11.6964
0.0138,-10.234350000000001
0.013850000000000001,-12.18375
0.013900000000000003,-10.234350000000001
0.013949999999999997,-12.18375
0.013999999999999999,-11.6964
0.01405,-9.747
0.014100000000000001,-12.18375
0.014150000000000003,-9.747
0.014199999999999997,-11.6964
0.014249999999999999,-9.747
0.0143,-9.25965
0.014350000000000002,-11.6964
0.014400000000000003,-11.20905
0.014449999999999998,-9.25965
0.014499999999999999,-11.20905
0.01455,-8.7723
0.014600000000000002,-11.20905
0.014650000000000003,-8.7723
0.014699999999999998,-8.7723
0.01475,-11.20905
0.0148,-8.7723
0.014850000000000002,-10.7217
0.014900000000000004,-11.20905
0.014949999999999998,-8.7723
0.015,-10.234350000000001
0.015050000000000001,-8.28495
0.015100000000000002,-10.7217
0.015150000000000004,-8.28495
0.015199999999999998,-8.28495
0.01525,-10.234350000000001
0.015300000000000001,-10.234350000000001
0.015350000000000003,-7.7976
0.015400000000000004,-9.747
0.015449999999999998,-7.7976
0.0155,-7.7976
0.015550000000000001,-9.747
0.015600000000000003,-7.31025
0.015649999999999997,-9.747
0.0157,-9.747
0.01575,-7.31025
0.0158,-7.7976
0.015850000000000003,-9.25965
0.015899999999999997,-7.7976
0.01595,-10.234350000000001
0.016,-7.7976
0.016050000000000002,-10.234350000000001
0.016100000000000003,-10.234350000000001
0.016149999999999998,-7.7976
0.0162,-9.747
0.01625,-7.7976
0.016300000000000002,-10.234350000000001
0.016350000000000003,-7.31025
0.016399999999999998,-9.25965
0.01645,-6.8229
0.0165,-8.7723
0.016550000000000002,-6.3355500000000005
0.016600000000000004,-8.28495
0.016649999999999998,-6.3355500000000005
0.0167,-6.3355500000000005
0.01675,-8.7723
0.016800000000000002,-6.8229
0.016850000000000004,-8.7723
0.0169,-6.8229
0.01695,-8.7723
0.017,-6.8229
0.017050000000000003,-8.7723
0.017100000000000004,-6.8229
0.01715,-9.25965
0.0172,-8.7723
0.01725,-6.8229
0.017300000000000003,-8.7723
0.017349999999999997,-6.8229
0.0174,-8.28495
0.01745,-6.8229
0.0175,-6.8229
0.017550000000000003,-8.7723
0.017599999999999998,-8.28495
0.01765,-6.3355500000000005
0.0177,-8.28495
0.017750000000000002,-6.3355500000000005
0.017800000000000003,-6.8229
0.017849999999999998,-8.7723
0.0179,-6.8229
0.01795,-8.7723
0.018000000000000002,-8.7723
0.018050000000000004,-6.8229
0.018099999999999998,-7.31025
0.01815,-9.25965
0.0182,-6.8229
0.018250000000000002,-9.25965
0.018300000000000004,-6.8229
0.018349999999999998,-9.25965
0.0184,-8.7723
0.01845,-6.8229
0.018500000000000003,-8.7723
0.018550000000000004,-6.8229
0.0186,-8.7723
0.01865,-6.3355500000000005
0.0187,-8.28495
0.018750000000000003,-6.3355500000000005
0.018799999999999997,-7.7976
0.01885,-5.8482
0.0189,-8.28495
0.01895,-5.36085
0.019000000000000003,-7.7976
0.019049999999999997,-5.8482
0.0191,-5.8482
0.01915,-7.7976
0.019200000000000002,-5.36085
0.019250000000000003,-7.7976
0.019299999999999998,-7.31025
0.01935,-5.36085
0.0194,-7.31025
0.019450000000000002,-5.36085
0.019500000000000003,-7.31025
0.019549999999999998,-5.36085
0.0196,-7.31025
0.01965,-4.8735
0.019700000000000002,-4.38615
0.019750000000000004,-6.8229
0.019799999999999998,-6.3355500000000005
0.01985,-2.43675
0.0199,-4.38615
0.019950000000000002,0.0
0.020000000000000004,-1.9494
0.02005,2.43675
0.0201,0.9747
0.02015,5.36085
0.020200000000000003,3.8988
0.020250000000000004,8.28495
0.0203,6.8229
0.02035,11.6964
0.0204,10.234350000000001
0.020450000000000003,13.6458
0.020499999999999997,14.13315
0.02055,11.6964
0.0206,13.6458
0.02065,11.6964
0.020700000000000003,14.13315
0.020749999999999998,11.6964
0.0208,12.18375
0.02085,14.6205
0.020900000000000002,14.6205
0.020950000000000003,12.18375
0.020999999999999998,14.6205
0.02105,12.18375
0.0211,11.6964
0.021150000000000002,14.6205
0.021200000000000004,13.6458
0.021249999999999998,11.6964
0.0213,11.6964
0.02135,13.6458
0.021400000000000002,11.20905
0.021450000000000004,13.15845
0.0215,13.15845
0.02155,10.7217
0.0216,5.36085
0.021650000000000003,15.5952
0.021700000000000004,12.671100000000001
0.02175,10.7217
0.0218,10.7217
0.02185,13.15845
0.021900000000000003,12.671100000000001
0.021950000000000004,10.234350000000001
0.022,12.671100000000001
0.02205,10.234350000000001
0.0221,12.671100000000001
0.022150000000000003,10.234350000000001
0.022199999999999998,12.18375
0.02225,10.234350000000001
0.0223,12.18375
0.022350000000000002,9.747
0.022400000000000003,12.18375
0.022449999999999998,9.747
0.0225,9.747
0.02255,12.18375
0.022600000000000002,9.747
0.022650000000000003,11.6964
0.022699999999999998,11.6964
0.02275,9.25965
0.0228,11.6964
0.022850000000000002,9.25965
0.022900000000000004,11.6964
0.022949999999999998,9.747
0.023,11.6964
0.02305,9.747
0.023100000000000002,11.6964
0.023150000000000004,9.25965
0.0232,11.20905
0.02325,9.25965
0.0233,9.25965
0.023350000000000003,11.6964
0.023400000000000004,9.25965
0.02345,11.6964
0.0235,11.20905
0.02355,9.25965
0.023600000000000003,9.25965
0.023650000000000004,11.6964
0.0237,9.25965
0.02375,11.6964
0.0238,11.6964
0.023850000000000003,9.747
0.023899999999999998,11.20905
0.02395,9.25965
0.024,9.747
